year_reference;source_file;libelle_du_bassin;code_du_bassin;nom_de_la_region;numero_departement;direction_du_service_gestionnaire;service_gestionnaire_de_l_agglo;code_sandre_de_l_agglomeration;nom_de_l_agglomeration;nom_de_la_commune_principale;code_insee_commune_principale;etat_de_agglomeration_en_2022;annee_de_creation;nombre_de_communes;nombre_de_steu;nombre_de_steu_en_service;taille_agglomeration_eh;tranche_obligation;maximum_de_la_somme_des_pollutions_entrantes_eh;somme_des_capacites_nominales_eh;conformite_equipement_agglo;conformite_perf_agglo;conformite_collecte_agglo_temps_sec;conformite_agglo_globale;date_de_mise_a_jour_agglo;type_de_reseau_majoritaire;existence_de_rejets_par_temps_sec;pourcentage_rejet_direct_temps_sec;date_mise_en_conformite_collecte_temps_sec;code_du_steu;nom_du_steu;nature_du_steu;code_sandre_nature_steu;etat_du_steu_en_2022;date_de_mise_en_service_du_steu;date_de_mise_hors_serv_du_steu;maitre_ouvrage;exploitant;commune_implantation;code_insee_commune_implantation;coordonnee_x_du_steu;coordonnee_y_du_steu;systeme_de_projection;code_sandre_systeme_de_projection;latitude_du_steu_wgs84;longitude_du_steu_wgs84;capacite_nominale_en_eh;capacite_nominale_en_kg_de_dbo5;percentile95_calcule_en_m3_j;charge_maximale_entrante_eh;debit_entrant_en_m3_j;filiere_eau_principale;filiere_boues_principale;arrete_concerne_regime_administratif;date_de_autorisation_ou_recepisse;niveau_traitement_requis_eru_biologique;date_echeance_du_traitement_requis_eru_biologique;date_de_mise_en_conformite_du_traitement_requis_eru_biologique;niveau_traitement_requis_eru_azote;date_echeance_du_traitement_requis_eru_azote;date_de_mise_en_conformite_du_traitement_requis_eru_azote;niveau_traitement_requis_eru_phosphore;date_echeance_du_traitement_requis_eru_phosphore;date_de_mise_en_conformite_du_traitement_requis_eru_phosphore;conformite_eru_equipement_steu;niveau_traitement_existant_biologique;niveau_traitement_existant_azote;niveau_traitement_existant_phosphore;niveau_traitement_existant_desinfection;existence_manuel_autosurveillance_steu;validation_manuel_autosurveillance_steu;conformite_eru_steu_perf_dbo;conformite_eru_steu_perf_dco;conformite_eru_steu_perf_ngl;conformite_eru_steu_perf_pt;conformite_globale_eru_performances;cause_de_non_conformite;prod_boues_sans_reactif_tms_an;duree_stockage_mois;quantite_reactifs_utilises_t_an;existence_plan_epandage_reglement;quantite_epandage_agricole_tms_an;quantite_incineree_tms_an;quantite_compostage_produit_tms_an;quantite_mise_en_decharge_tms_an;quantite_en_valorisation_industrielle_tms_an;qte_envoyee_sur_autre_steu_tms_an;compostage_dechet;transit;unite_de_traitement_de_sous_produits;centre_de_sechage_hors_steu;unite_de_methanisation;date_derniere_modification_steu;nom_du_milieu_de_rejet;type_du_milieu_du_rejet;nom_du_bassin_versant;coordonnee_x_du_rejet;coordonnee_y_du_rejet;latitude_du_rejet_wgs84;longitude_du_rejet_wgs84;rejet_a_plus_de_1500m_altitude;nom_zs;code_zs;sensibilite_azote;date_arrete_zs_azote;sensibilite_phosphore;date_arrete_zs_phosphore;code_sandre_du_systeme_de_collecte;nom_du_systeme_de_collecte;code_de_masse_eau;nom_de_la_masse_eau;commune_raccordee
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197211;Grand'Rivière - STADE GRAND RIVIERE;Grand'Rivière;97211;En activité;2006;1;2;2;190;"] 200 ; 2 000 [ EH";190;25;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;2005-12-31;080000197211;GRAND'RIVIERE - SAINTE CATHERINE;Urbain;1;En service;2006-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Grand'Rivière;97211;696036;1645069;UTM Nord fuseau 20;39;14.8729041;-61.1778765;190;11;0;0;0;Disques biologiques;Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2005-12-31;;;;;;;Oui;Traitement secondaire;;;;Oui;Valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;Rejet Sainte Catherine;Eau douce de surface;Martinique;696036;1645069;14.8729041;-61.1778765;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197211;SC du STEU : Sainte Catherine;FRJR003;-;97211 : Grand'Rivière | 97211 : Grand'Rivière
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197211;Grand'Rivière - STADE GRAND RIVIERE;Grand'Rivière;97211;En activité;2006;1;2;2;190;"] 200 ; 2 000 [ EH";190;25;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;2005-12-31;080000297211;GRAND'RIVIERE - STADE GRAND RIVIÈRE;Urbain;1;En service;2009-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;Grand'Rivière;97211;696283;1644582;UTM Nord fuseau 20;39;14.868485;-61.1756185;25;2;0;190;30;Boue activée faible charge;Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2020-12-31;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;Rejet Stade;Eau douce de surface;martinique;696283;1644582;14.868485;-61.1756185;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000297211;SC du STEU : Stade;FRJR003;-;97211 : Grand'Rivière | 97211 : Grand'Rivière
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197212;GROS-MORNEBOURG;Gros-Morne;97212;En activité;2006;1;1;1;527;"] 200 ; 2 000 [ EH";527;1500;Non;Non;N/A;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2018-12-31;080000497212;GROS-MORNE - DENEL;Urbain;1;En service;2010-03-26;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;Gros-Morne;97212;716374;1628378;UTM Nord fuseau 20;39;14.7205092;-60.9903069;1500;90;140;527;136;Biofiltre;Centrifugation;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;3;0;0;2024-12-05;REJET PRINCIPAL DE DENEL;Eau douce de surface;MARTINIQUE;716385;1628274;14.7195686;-60.9902134;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000497212;SYSTEME DE COLLECTE - DENEL;FRJR106;Galion;97212 : Gros-Morne
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397212;GROS-MORNE-COLLEGE;Gros-Morne;97212;En activité;2018;1;1;1;200;"] 200 ; 2 000 [ EH";200;260;Non;Non;N/A;Non;2024-12-06;Unitaire;Absence de rejets directs temps sec;0;;080000297212;GROS-MORNE - COLLEGE LA FRAICHEUR;Privé;4;En service;2018-01-01;;;;Gros-Morne;97212;715808;1627565;UTM Nord fuseau 20;39;14.7132086;-60.9956287;260;16;0;200;8;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Non;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE GROS-MORNE;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000297212;Systeme de collecte - GROS-MORNE;;;97212 : Gros-Morne
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297201;L'Ajoupa-Bouillon;L'Ajoupa-Bouillon;97201;En activité;2006;1;1;1;2640;"[ 2 000 ; 10 000 [ EH";2640;850;Oui;Oui;Oui;Oui;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2020-01-01;080000297201;AJOUPA-BOUILLON - DESCHAMPS CITÉ GRENADE;Urbain;1;En service;2006-12-31;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;L'Ajoupa-Bouillon;97201;703506;1639070;UTM Nord fuseau 20;39;14.8181331;-61.108942;850;51;330;2640;235;Boue activée aération prolongée (très faible charge);Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2022-12-31;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;2;0;0;1;0;0;2024-12-05;Rejet Deschamps/Cité Grenade;Eau douce de surface;Martinique;703506;1639070;14.8181331;-61.108942;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000297201;SC du STEU : Deschamps/Cité Grenade;FRJR005;-;97201 : L'Ajoupa-Bouillon
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000597230;LATRINITE-BELLEVUE;La Trinité;97230;En activité;2000;1;1;1;160;"] 200 ; 2 000 [ EH";160;700;Oui;Oui;N/A;Oui;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000497230;TRINITE - BELLEVUE;Urbain;1;En service;2000-03-08;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;La Trinité;97230;714197;1630290;UTM Nord fuseau 20;39;14.7379605;-61.0103614;700;42;41;160;42;Disques biologiques;Epaississement statique gravitaire;;;Traitement approprié;2005-12-31;2000-04-19;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;1.25;0;0;Non;0;0;0;0;0;0;0;0;1;0;0;2024-12-05;REJET PRINCIPAL DE TRINITE-Bellevue;Eau douce de surface;MARTINIQUE               ;714163;1630297;14.7380265;-61.0106765;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000497230;Systeme de collecte - TRINITE-Bellevue;FRJR106;Galion;97230 : La Trinité
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297230;La TrinitéTARTANE;La Trinité;97230;En activité;2006;1;1;1;2699;"[ 2 000 ; 10 000 [ EH";2699;2100;Non;Non;Oui;Non;2024-12-17;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000297230;TRINITE - TARTANE;Urbain;1;En service;2006-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;La Trinité;97230;723346;1632810;UTM Nord fuseau 20;39;14.7599837;-60.9252011;2100;126;682;2699;460;Boue activée faible charge;Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2030-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Point de mesure A2 absent;19.74;0;0;Non;0;0;15;0;0;0;0;0;0;0;0;2024-12-17;Rejet TARTANE;Eau côtière;Océan Atlantique;723263;1633281;14.7642463;-60.9259314;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000297230;SC du STEU : TARTANE;FRJC012;Baie de La Trinite;97230 : La Trinité
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297210;Le François - BONNY CHOPOTTE;Le François;97210;En activité;2013;1;1;1;6;"] 200 ; 2 000 [ EH";6;250;Oui;Non;N/A;Non;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;2013-12-31;080000297210;LE FRANCOIS - BONNY CHOPOTTE;Urbain;1;En service;2012-12-31;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le François;97210;723971;1619339;UTM Nord fuseau 20;39;14.6382146;-60.9205502;250;15;30;6;12;Boue activée moyenne charge;Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2020-12-31;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Autosurveillance jugée incorrecte par AE /ODE (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE FRANCOIS;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000297210;Systeme de collecte - FRANCOIS;;;97210 : Le François
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397210;Le François- CHOPOTTE;Le François;97210;En activité;2013;1;1;1;150;Taille ≤ 200 EH;150;150;Oui;Non;N/A;Non;2024-12-19;Unitaire;Absence de rejets directs temps sec;0;;080000397210;LE FRANCOIS - CHOPOTTE;Privé;4;En service;2012-12-31;;Communauté d'Agglomération de l'Espace Sud de Martinique;ODYSSI;Le François;97210;723801;1618478;UTM Nord fuseau 20;39;14.6304491;-60.9222011;150;9;0;150;0;Boue activée faible charge;;;;Traitement approprié;2005-12-31;2012-12-31;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE FRANCOIS - CHOPOTTE;Eau douce de surface;MARTINIQUE               ;723975;1619336;14.6381872;-60.9205134;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000397210;Systeme de collecte - FRANCOIS - CHOPOTTE;FRJC008;Littoral du Francois au Vauclin;97210 : Le François
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000997213;Le Lamentin - CLUB NAUTIQUE;Le Lamentin;97213;En activité;2022;1;1;1;0;Taille ≤ 200 EH;0;120;Non;Non;N/A;Non;2024-12-19;Séparatif;Absence de rejets directs temps sec;0;;080000697213;LE LAMENTIN - CLUB NAUTIQUE;Urbain;1;En service;2022-01-01;;COMMUNAUTE D AGGLOMERATION DU CENTRE DE LA MARTINIQUE;ODYSSI;Le Lamentin;97213;713267;1615647;UTM Nord fuseau 20;39;14.6057197;-61.0201867;120;7;0;0;0;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2023-12-31;;;;;;;Non;;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE Le Lamentin Club Nautique;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000697213;Systeme de collecte - Le Lamentin Club Nautique;;;97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197213;Le Lamentin - GAIGNERON;Le Lamentin;97213;En activité;2002;1;1;1;30333;"[ 10 000 ; 100 000 [ E";30333;35000;Oui;N/A;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000197213;LE LAMENTIN - GAIGNERON;Urbain;1;En service;2002-01-01;;COMMUNAUTE D AGGLOMERATION DU CENTRE DE LA MARTINIQUE;ODYSSI;Le Lamentin;97213;716787;1616049;UTM Nord fuseau 20;39;14.6090726;-60.9874909;35000;2100;4284;30333;3733;Boue activée aération prolongée (très faible charge);Centrifugation;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2000-12-31;2023-01-01;;;;;;;Oui;Traitement secondaire;Dénitrification;Déphosphatation;;Non;Non valide;Oui;Oui;;;Oui; ;195.44;0;0;Non;0;0;2;0;0;0;191;0;0;0;0;2024-12-05;Rejet GAIGNERON;Eau douce de surface;Mer des Caraïbes;716193;1616013;14.6087948;-60.9930057;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197213;SC du STEU : GAIGNERON;FRJR111;Lézarde Aval;97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497213;Le Lamentin - LYCEE CROIX-RIVAIL;Le Lamentin;97213;En activité;1990;1;2;1;200;"] 200 ; 2 000 [ EH";200;400;Non;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080001297213;LE LAMENTIN - LYCEE CROIX RIVAIL;Privé;4;En service;1990-01-01;;REGION DE MARTINIQUE;SOCIETE MARTINIQUAISE DES EAUX;Le Lamentin;97213;719487;1616076;UTM Nord fuseau 20;39;14.609099;-60.9624348;400;24;0;200;40;Boue activée faible charge;Lits de séchage;;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE LAMENTIN;Eau douce de surface;MARTINIQUE               ;719429;1616425;14.6122572;-60.9629439;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001297213;Systeme de collecte - LAMENTIN;FRJR112;Lézarde Moyenne;97213 : Le Lamentin | 97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497213;Le Lamentin - LYCEE CROIX-RIVAIL;Le Lamentin;97213;En activité;1990;1;2;1;200;"] 200 ; 2 000 [ EH";200;400;Non;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;089721300001HS;LE LAMENTIN - ZI JAMBETTE 2;Privé;4;En service;2022-01-01;;;;Le Lamentin;97213;711551;1616568;UTM Nord fuseau 20;39;14.6141766;-61.0360362;0;0;0;0;0;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2023-12-31;;;;;;;Non;;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE ZI_JAMBETTE;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S089721300001HS;Systeme de collecte - ZI_JAMBETTE;;;97213 : Le Lamentin | 97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397213;Le Lamentin - PELLETIER DESIRADE;Le Lamentin;97213;En activité;2006;1;1;1;1350;"[ 2 000 ; 10 000 [ EH";1350;3500;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000397213;LE LAMENTIN - PELLETIER DESIRADE;Urbain;1;En service;2006-01-01;;COMMUNAUTE D AGGLOMERATION DU CENTRE DE LA MARTINIQUE;ODYSSI;Le Lamentin;97213;716687;1622576;UTM Nord fuseau 20;39;14.6680579;-60.987881;3500;210;226;1350;117;Boue activée aération prolongée (très faible charge);Filtration à bande;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2030-01-01;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Point de mesure A2 absent;7.75;0;0;Non;0;0;0;0;0;8;0;0;0;0;0;2024-12-05;Rejet PELLETIER DESIRADE;Eau douce de surface;Mer des Caraïbes;715856;1622509;14.6675192;-60.9955997;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000397213;SC du STEU : PELLETIER DESIRADE;FRJR112;Lézarde Moyenne;97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000697213;Le Lamentin- RESIDENCE SOROCA;Le Lamentin;97213;En activité;2018;1;1;1;0;"] 200 ; 2 000 [ EH";0;250;Non;Non;N/A;Non;2024-12-06;Unitaire;Absence de rejets directs temps sec;0;;080002297213;LE LAMENTIN - RESIDENCE SOROCA;Privé;4;En service;2018-01-01;;SIMAR;CAIALI;Le Lamentin;97213;719327;1618708;UTM Nord fuseau 20;39;14.6328941;-60.9637003;250;15;0;0;0;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2030-01-01;;;;;;;Non;;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE RESIDENCE SOROCA;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080002297213;Systeme de collecte - Résidence Soroca;FRJR112;Lézarde Moyenne;97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000597213;Le Lamentin - ROCHES CARREES CACEM;Le Lamentin;97213;En activité;2000;1;1;1;0;"] 200 ; 2 000 [ EH";0;500;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000797213;LE LAMENTIN - ROCHES CARREES;Urbain;1;En service;2017-01-01;;ODYSSI;ODYSSI;Le Lamentin;97213;719252;1618479;UTM Nord fuseau 20;39;14.630831;-60.9644154;500;30;0;0;0;Boue activée faible charge;;;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE LAMENTIN-Roches carrées (CACEM);Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000797213;Systeme de collecte - LAMENTIN-Roches carrées (CACEM);;;97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000797213;LELAMENTIN-SARRAULT;Le Lamentin;97213;En activité;2018;1;1;1;6;Taille ≤ 200 EH;6;150;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080000597213;LE LAMENTIN - SARRAULT;Urbain;1;En service;2018-01-01;;ODYSSI;ODYSSI;Le Lamentin;97213;718958;1619848;UTM Nord fuseau 20;39;14.6432248;-60.9670297;150;9;0;6;22;Boue activée faible charge;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2018-01-01;;;;;;;Oui;;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE LELAMENTIN-SARRAULT;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000597213;Systeme de collecte - LELAMENTIN-SARRAULT;FRJR112;Lézarde Moyenne;97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000897213;Le Lamentin ZI JAMBETTE;Le Lamentin;97213;En activité;2022;1;1;1;0;"] 200 ; 2 000 [ EH";0;500;Non;Non;N/A;Non;2024-12-06;Unitaire;Absence de rejets directs temps sec;0;;080002797213;LE LAMENTIN - ZI JAMBETTE;Urbain;1;En service;2022-01-01;;ODYSSI;ODYSSI;Le Lamentin;97213;711507;1616520;UTM Nord fuseau 20;39;14.6137463;-61.0364483;500;30;0;0;0;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Non;;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE ZI JAMBETTE;Eau douce de surface;MARTINIQUE;711489;1616557;14.6140821;-61.0366124;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080002797213;Systeme de collecte - ZI JAMBETTE;;;97213 : Le Lamentin
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197216;Le Marigot;Le Marigot;97216;En activité;2006;1;1;1;1899;"[ 2 000 ; 10 000 [ EH";1899;1800;Oui;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000197216;MARIGOT - BOURG DU MARIGOT;Urbain;1;En service;2006-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOC EAUX ET ASSAINISSEMENT;Le Marigot;97216;711761;1639545;UTM Nord fuseau 20;39;14.8217825;-61.0322262;1800;108;484;1899;220;Boue activée forte charge;Lits de séchage;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2022-12-31;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Mauvaises performances;0;0;0;Non;0;0;0;0;0;0;0;0;7;0;0;2024-12-05;Rejet BOURG;Eau côtière;Océan Atlantique;711780;1639534;14.8216816;-61.0320507;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197216;SC du STEU : BOURG;FRJC004;Nord-Atlantique, plateau insulaire;97216 : Le Marigot
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197217;Le Marin - DUPREY;Le Marin;97217;En activité;2006;1;2;2;12045;"[ 10 000 ; 100 000 [ E";12045;250;Oui;Non;Oui;Non;2024-12-17;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000297217;LE MARIN - DUPREY;Urbain;1;En service;1996-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Marin;97217;727521;1599678;UTM Nord fuseau 20;39;14.4602729;-60.8892955;250;15;15;45;15;Boue activée faible charge;Lits de séchage;;;Traitement secondaire;2005-12-31;2005-12-31;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE MARIN-Duprey;Eau douce de surface;MARTINIQUE               ;727534;1599676;14.4602537;-60.8891751;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000297217;Systeme de collecte - MARIN-Duprey;FRJC010;Baie du Marin;97217 : Le Marin | 97217 : Le Marin
